setting_name,w_sup,w_valid,w_base,w_risk,mean_rank,n_benchmarks,improved_count,hurt_count,average_delta,worst_negative_delta,candidate_new_default,note
wsup2p5_wvalid1p0_wbase0p4_wrisk0p5,2.5,1.0,0.4,0.5,1.000,4,2,0,0.000750,0.000000,yes,
