benchmark,dataset,n,setting,w_sup,w_valid,w_base,w_risk,margin_tau,min_support,full_score,tuned_score,delta_tuned_minus_full,gate_pass_count,switch_count,blocked_space_count,source_xlsx,source_diag,tuned_eval_input
amber,AMBER,1000,wB_g5,2.0,1.5,0.8,0.75,1.0,1.0,84.95412844036697,84.95412844036697,0.0,0,0,1000,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/benchmark_results/n_samples_1000/test_config_ovis2_2b_asca_amber/ASCA_Ovis2_2B/T20260504_G8433322c/ASCA_Ovis2_2B_AMBER.xlsx,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/.runtime_cache/test_config_ovis2_2b_asca_amber_n1000_diagregen_noreuse_REAL_20260504_123043/diagnostics/asca_samples.jsonl,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/paper_neurips2026_artifacts/reports/ovis_tuned_after_compare/official_eval_inputs/amber/wB_g5/wB_g5_AMBER.xlsx
amber,AMBER,1000,wB_g6,2.0,1.5,0.8,0.75,1.0,2.0,84.95412844036697,84.95412844036697,0.0,0,0,1000,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/benchmark_results/n_samples_1000/test_config_ovis2_2b_asca_amber/ASCA_Ovis2_2B/T20260504_G8433322c/ASCA_Ovis2_2B_AMBER.xlsx,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/.runtime_cache/test_config_ovis2_2b_asca_amber_n1000_diagregen_noreuse_REAL_20260504_123043/diagnostics/asca_samples.jsonl,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/paper_neurips2026_artifacts/reports/ovis_tuned_after_compare/official_eval_inputs/amber/wB_g6/wB_g6_AMBER.xlsx
amber,AMBER,1000,wC_g1,1.5,1.0,0.8,0.75,0.6,1.0,84.95412844036697,84.95412844036697,0.0,0,0,1000,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/benchmark_results/n_samples_1000/test_config_ovis2_2b_asca_amber/ASCA_Ovis2_2B/T20260504_G8433322c/ASCA_Ovis2_2B_AMBER.xlsx,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/.runtime_cache/test_config_ovis2_2b_asca_amber_n1000_diagregen_noreuse_REAL_20260504_123043/diagnostics/asca_samples.jsonl,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/paper_neurips2026_artifacts/reports/ovis_tuned_after_compare/official_eval_inputs/amber/wC_g1/wC_g1_AMBER.xlsx
amber,AMBER,1000,wC_g2,1.5,1.0,0.8,0.75,0.6,2.0,84.95412844036697,84.95412844036697,0.0,0,0,1000,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/benchmark_results/n_samples_1000/test_config_ovis2_2b_asca_amber/ASCA_Ovis2_2B/T20260504_G8433322c/ASCA_Ovis2_2B_AMBER.xlsx,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/.runtime_cache/test_config_ovis2_2b_asca_amber_n1000_diagregen_noreuse_REAL_20260504_123043/diagnostics/asca_samples.jsonl,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/paper_neurips2026_artifacts/reports/ovis_tuned_after_compare/official_eval_inputs/amber/wC_g2/wC_g2_AMBER.xlsx
amber,AMBER,1000,wC_g3,1.5,1.0,0.8,0.75,0.8,1.0,84.95412844036697,84.95412844036697,0.0,0,0,1000,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/benchmark_results/n_samples_1000/test_config_ovis2_2b_asca_amber/ASCA_Ovis2_2B/T20260504_G8433322c/ASCA_Ovis2_2B_AMBER.xlsx,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/.runtime_cache/test_config_ovis2_2b_asca_amber_n1000_diagregen_noreuse_REAL_20260504_123043/diagnostics/asca_samples.jsonl,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/paper_neurips2026_artifacts/reports/ovis_tuned_after_compare/official_eval_inputs/amber/wC_g3/wC_g3_AMBER.xlsx
amber,AMBER,1000,wC_g4,1.5,1.0,0.8,0.75,0.8,2.0,84.95412844036697,84.95412844036697,0.0,0,0,1000,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/benchmark_results/n_samples_1000/test_config_ovis2_2b_asca_amber/ASCA_Ovis2_2B/T20260504_G8433322c/ASCA_Ovis2_2B_AMBER.xlsx,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/.runtime_cache/test_config_ovis2_2b_asca_amber_n1000_diagregen_noreuse_REAL_20260504_123043/diagnostics/asca_samples.jsonl,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/paper_neurips2026_artifacts/reports/ovis_tuned_after_compare/official_eval_inputs/amber/wC_g4/wC_g4_AMBER.xlsx
amber,AMBER,1000,wC_g5,1.5,1.0,0.8,0.75,1.0,1.0,84.95412844036697,84.95412844036697,0.0,0,0,1000,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/benchmark_results/n_samples_1000/test_config_ovis2_2b_asca_amber/ASCA_Ovis2_2B/T20260504_G8433322c/ASCA_Ovis2_2B_AMBER.xlsx,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/.runtime_cache/test_config_ovis2_2b_asca_amber_n1000_diagregen_noreuse_REAL_20260504_123043/diagnostics/asca_samples.jsonl,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/paper_neurips2026_artifacts/reports/ovis_tuned_after_compare/official_eval_inputs/amber/wC_g5/wC_g5_AMBER.xlsx
amber,AMBER,1000,wC_g6,1.5,1.0,0.8,0.75,1.0,2.0,84.95412844036697,84.95412844036697,0.0,0,0,1000,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/benchmark_results/n_samples_1000/test_config_ovis2_2b_asca_amber/ASCA_Ovis2_2B/T20260504_G8433322c/ASCA_Ovis2_2B_AMBER.xlsx,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/.runtime_cache/test_config_ovis2_2b_asca_amber_n1000_diagregen_noreuse_REAL_20260504_123043/diagnostics/asca_samples.jsonl,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/paper_neurips2026_artifacts/reports/ovis_tuned_after_compare/official_eval_inputs/amber/wC_g6/wC_g6_AMBER.xlsx
amber,AMBER,1000,wD_g1,2.0,1.0,1.0,1.0,0.6,1.0,84.95412844036697,84.95412844036697,0.0,0,0,1000,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/benchmark_results/n_samples_1000/test_config_ovis2_2b_asca_amber/ASCA_Ovis2_2B/T20260504_G8433322c/ASCA_Ovis2_2B_AMBER.xlsx,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/.runtime_cache/test_config_ovis2_2b_asca_amber_n1000_diagregen_noreuse_REAL_20260504_123043/diagnostics/asca_samples.jsonl,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/paper_neurips2026_artifacts/reports/ovis_tuned_after_compare/official_eval_inputs/amber/wD_g1/wD_g1_AMBER.xlsx
amber,AMBER,1000,wD_g2,2.0,1.0,1.0,1.0,0.6,2.0,84.95412844036697,84.95412844036697,0.0,0,0,1000,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/benchmark_results/n_samples_1000/test_config_ovis2_2b_asca_amber/ASCA_Ovis2_2B/T20260504_G8433322c/ASCA_Ovis2_2B_AMBER.xlsx,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/.runtime_cache/test_config_ovis2_2b_asca_amber_n1000_diagregen_noreuse_REAL_20260504_123043/diagnostics/asca_samples.jsonl,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/paper_neurips2026_artifacts/reports/ovis_tuned_after_compare/official_eval_inputs/amber/wD_g2/wD_g2_AMBER.xlsx
amber,AMBER,1000,wD_g3,2.0,1.0,1.0,1.0,0.8,1.0,84.95412844036697,84.95412844036697,0.0,0,0,1000,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/benchmark_results/n_samples_1000/test_config_ovis2_2b_asca_amber/ASCA_Ovis2_2B/T20260504_G8433322c/ASCA_Ovis2_2B_AMBER.xlsx,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/.runtime_cache/test_config_ovis2_2b_asca_amber_n1000_diagregen_noreuse_REAL_20260504_123043/diagnostics/asca_samples.jsonl,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/paper_neurips2026_artifacts/reports/ovis_tuned_after_compare/official_eval_inputs/amber/wD_g3/wD_g3_AMBER.xlsx
amber,AMBER,1000,wD_g4,2.0,1.0,1.0,1.0,0.8,2.0,84.95412844036697,84.95412844036697,0.0,0,0,1000,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/benchmark_results/n_samples_1000/test_config_ovis2_2b_asca_amber/ASCA_Ovis2_2B/T20260504_G8433322c/ASCA_Ovis2_2B_AMBER.xlsx,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/.runtime_cache/test_config_ovis2_2b_asca_amber_n1000_diagregen_noreuse_REAL_20260504_123043/diagnostics/asca_samples.jsonl,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/paper_neurips2026_artifacts/reports/ovis_tuned_after_compare/official_eval_inputs/amber/wD_g4/wD_g4_AMBER.xlsx
amber,AMBER,1000,wD_g5,2.0,1.0,1.0,1.0,1.0,1.0,84.95412844036697,84.95412844036697,0.0,0,0,1000,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/benchmark_results/n_samples_1000/test_config_ovis2_2b_asca_amber/ASCA_Ovis2_2B/T20260504_G8433322c/ASCA_Ovis2_2B_AMBER.xlsx,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/.runtime_cache/test_config_ovis2_2b_asca_amber_n1000_diagregen_noreuse_REAL_20260504_123043/diagnostics/asca_samples.jsonl,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/paper_neurips2026_artifacts/reports/ovis_tuned_after_compare/official_eval_inputs/amber/wD_g5/wD_g5_AMBER.xlsx
amber,AMBER,1000,wD_g6,2.0,1.0,1.0,1.0,1.0,2.0,84.95412844036697,84.95412844036697,0.0,0,0,1000,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/benchmark_results/n_samples_1000/test_config_ovis2_2b_asca_amber/ASCA_Ovis2_2B/T20260504_G8433322c/ASCA_Ovis2_2B_AMBER.xlsx,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/.runtime_cache/test_config_ovis2_2b_asca_amber_n1000_diagregen_noreuse_REAL_20260504_123043/diagnostics/asca_samples.jsonl,<ANON_ROOT>/peking/smolvlm2_paper/ets_clean/paper_neurips2026_artifacts/reports/ovis_tuned_after_compare/official_eval_inputs/amber/wD_g6/wD_g6_AMBER.xlsx
