setting_name,w_sup,w_valid,w_base,w_risk,mean_rank,n_benchmarks,improved_count,hurt_count,average_delta,worst_negative_delta,candidate_new_default,note
wsup2p0_wvalid1p0_wbase0p8_wrisk0p5,2.0,1.0,0.8,0.5,1.000,4,3,1,0.002250,-0.001000,no,
